,product,gender,length,review,star
1385,【Ｔシャツ専用】汗取り部３層構造スリーブレス（メンズ）【まとめ買い割対象】,男性,半袖,"
Tシャツの下に着る発想はなかったです。快適そのものすごくいいです。私にはやや小さめですがそれがいいです。
",1
1386,[グンゼ] インナーシャツ YG Tシャツ専用 in.T(インティー) CUT OFFシリーズ クルーネックスリーブレス 汗取りパッド付 メンズ,男性,半袖,"
ともかくきつい。締め付けが強い。夏は着れない。超スリムな人か、締め付けが好きな人以外は買わない方が良い。値段も高めで本当に失敗した。
",0
1387,[グンゼ] インナー Tuche トゥシェ INTIMATE 着るコスメ 綿100% 8分袖 TC4046 レディース,女性,長袖,"
暖かくはない。久しぶりにヒートテックを着て、あたたかいとはこういうことか、と感心したレベル。丈が短い。普通のパンツでは引っ張ってかろうじてインできるレベル。小さくなってる？
",0
1388,フレンチ袖インナー(レディース),女性,半袖,"
気に入ったので、夏用にリピート購入です。綿素材なのに、伸縮性もありとても着用しやすいです。肌荒れ対策に、こちらのシリーズにすべて買い換えました。着心地も柔らかく、もう他の下着は着れません！
",1
1389,[グンゼ] インナー Tuche トゥシェ INTIMATE 着るコスメ 綿100% 8分袖 TC4046 レディース,女性,長袖,"
サイズは合ってましたが、もっと柔らかさを感じるヒートテック生地を想定していたので、そこは少し期待はずれでした。インナーとしては価格も良いのでこの冬の１枚として活用していこうと思ってます。
",0
1390,【SEAMLESS】8分袖インナー（レディース）,女性,長袖,"
柔らかく伸縮性もあるので着心地が良いです。洗濯タグも付いていないので肌に刺激がなくて助かります。欲を言えば襟あきがもう少し狭いといいのだけど。手持ちのインナーは全て襟開きが広すぎるか狭すぎるかのどちらかなので、ちょうど中間位の襟あきの綿100％のインナーが欲しいです。
",1
1391,[グンゼ] インナーシャツ 快適工房 V型7分袖スリーマー 綿100% 日本製 KH5046 レディース,女性,長袖,"
木綿で７分丈を探して評判のいいこの商品を買ってみました。コートなどを着て上が見えないようにするならよいけれど、襟ぐりが見えてしまうので上着を脱げなくなってしまいます。返品まではしませんがお勧めできないです。
",0
1392,【Ｔシャツ専用】袖なし・汗取り付スリーブレス（メンズ）【まとめ買い割対象】,男性,半袖,"
家族に購入しました。白ワイシャツの下に着ても全く透けず、下着を着ているように見えません。本人は色白でも色黒でもないので最初はクリアベージュを選んだところ少し透けましたが、この色は透けません。Tシャツの下に着ても良いです。生地が薄いせいか、暑い時期は背中や胸の汗ジミが気になるようで二枚重ねて着ています。
",1
1393,【Fitte】ブラタンクトップ（レディース）,女性,半袖,"
着てみて体にフィットする。
",1
1394,[グンゼ] インナーシャツ YG Tシャツ専用 in.T(インティー) CUT OFFシリーズ クルーネックスリーブレス 汗取りパッド付 メンズ,男性,半袖,"
はじめ着た時は、ピタッとしてきついかなと思ったし、わきキャップも初体験の感覚だったので、ちょっと気になったが、すぐに気にならなくなって、自然に過ごせた。Tシャツの下としては、肌に密着していた方がいいんだなと改めて実感。よく考えられて作られている。さすがグンゼだと思いました。
",1
1395,[グンゼ] インナーシャツ G.T.HAWKINS 綿100% Tシャツ 2枚組 HK10132 メンズ,男性,半袖,"
ちょうど良いサイズで心地よい着心地で愛用しています。毎日着るものなので安定した着心地が大切だと思います。また購入すると思います。
",1
1396,[グンゼ] インナーシャツ YG Tシャツ専用 in.T(インティー) CUT OFFシリーズ クルーネックスリーブレス 汗取りパッド付 メンズ,男性,半袖,"
１２７７円で購入　購入当日に商品到着　ユニクロエアリズムはＭサイズがジャストですがこの商品は小さい　ワンサイズＵＰすると着丈が長くなりそう　購入時はサイズに気をつけて下さい
",0
1397,[グンゼ] インナーシャツ YG CUT OFFシリーズ VネックTシャツ YV1515 メンズ NEWホワイト 日本M (日本サイズM相当),男性,半袖,"
エアリズムマイクロメッシュVネックTを日常で使用しています。どこかの雑誌や記事でグンゼがいいかもというのがあったので、1年でヨレるエアリズムの代わりを探していました。結果、暑がりの自分にはTシャツが張り付いてもエアリズムという結果になりました。以下、比較です。エアリズム VS グンゼ着心地サラサラ VS ザラッと汗の吸水力による上に着るTシャツの張り付きべっとり VS わずか身体への締付けひらひら VS ピタッと体感温度ひんやり VS すこし暑苦しい(厚手&締め付け)
",0
1398,[グンゼ] インナーシャツ G.T.HAWKINS 綿100% サーフシャツ 2枚組 HK10182 メンズ,男性,半袖,"
一回着用して、袖口に穴が開いてることを確認。メーカーに問い合わせ。メーカーの素早い対応で、交換。流石にグンゼ。
",0
1399,[グンゼ] インナーシャツ CFA さわやか綿100% 長袖 日本製 CB3246 レディース,女性,長袖,"
肌ざわりが良くない。残念でした
",0
1400,[グンゼ] インナーシャツ G.T.HAWKINS 綿100% Tシャツ 2枚組 HK10132 メンズ,男性,半袖,"
ちょうど良いシャツでした。
",1
1401,[グンゼ] インナーシャツ G.T.HAWKINS 綿100% Tシャツ 2枚組 HK10132 メンズ,男性,半袖,"
洗っても匂いが気になる。
",0
1402,[グンゼ] インナーシャツ G.T.HAWKINS 綿100% Tシャツ 2枚組 HK10132 メンズ,男性,半袖,"
仕事用のインナーとして購入しました。生地は、厚く、しっかりしていました。予想以上でした。
",1
1403,[グンゼ] インナーシャツ ホットマジック 寒さ知らず 8分袖 日本製 MH5646 レディース,女性,長袖,"
長らくグンゼのホットマジックの「寒さ知らず」を愛用してきました。必要枚数だけ所有して、着てだいたいはワンシーズンで買い換えるので昨年のもの（クラウドピンク）が手元にないので断定は難しいのですが、今期、長袖の寒さ知らずミスティピンクを買ってみました。（たぶん2017年版だと思われます）Cピンクはもう売っていなかったので。届いて見て、あれ？表面生地がひっかきやすくなっているような、以前はもっと目のつまった生地でひっかけにくかったようなと第一印象で思いました。（ながらくこのシリーズを愛用してきて初めてそのように感じました）暖かさは変わらずとても良いです。暖かいです。よく伸びて伸縮性があるので着やすいです。どなたか比較できるかたのご意見を聞きたいなあと思う所存です。ちなみに今年に入って「極」というシリーズが出て（さらに暖かいものだそうです）色が気に入るのがなかったので悩みましたが、１枚買ってみたところ表面生地がひっかけにくく、でも伸縮性があるので今年からは「極」にする予定です。ひっかけにくく長持ちし、着やすく、暖かい印象です。色味以外はとても気に入りました。極はまだ着ていないので（すごく暖かいと思いますが）着てみてまたそちらのほうにレビューを書こうと思います。
",0
1404,[グンゼ] インナー Tuche トゥシェ INTIMATE 着るコスメ 綿100% 8分袖 TC4046 レディース,女性,長袖,"
　綿100はとても良いですが、洗濯しているうちに丈が短くなります。首回りは広く下着が出る事はないと思います。やっぱり丈だけは長めでないと着ずらい。
",0
1405,フレンチ袖インナー(レディース),女性,半袖,"
襟ぐりのラインがきれいで、お気に入りです。
",1
